ForestName plotid dbh stump SpeciesCode
3272 Wamala90 30 8.9 0 MyrHol
3273 Wamala90 30 4.8 0 BriMic
3274 Wamala90 30 4.8 0 BriMic
3275 Wamala90 30 9.6 0 MyrHol
3276 Wamala90 30 11.7 0 MyrHol
3277 Wamala90 30 8.9 0 MyrHol
3278 Wamala90 30 8.1 0 MyrHol
3279 Wamala90 30 7.6 0 MyrHol
3280 Wamala90 30 4.8 0 BliUni
3281 Wamala90 30 6.4 0 PseMic
3282 Wamala90 30 27.4 0 TriDre
3283 Wamala90 31 15.5 0 OxySpe
3284 Wamala90 31 17 0 AniAlt
3285 Wamala90 31 13.7 0 TabHol
3286 Wamala90 31 5.6 0 TriDre
3287 Wamala90 31 6.4 0 TriDre
3288 Wamala90 31 5.6 0 ManDaw
3289 Wamala90 31 7.4 0 HalMad
3290 Wamala90 31 6.4 0 OxySpe
3291 Wamala90 31 78.5 0 GarBuc
3292 Wamala90 31 147.3 0 GarBuc
3293 Wamala90 31 16.2 0 EugCap
3294 Wamala90 31 7.1 0 AlcCor
3295 Wamala90 31 6.4 0 AlcCor
3296 Wamala90 31 9.4 0 AlcCor
3297 Wamala90 31 7.8 0 AlcCor
3298 Wamala90 31 10.4 0 EugCap
3299 Wamala90 31 10.1 0 EugCap
3300 Wamala90 31 4.8 0 AntTox
3301 Wamala90 31 44.6 0 AntTox
3302 Katwe90 1 147 0 ManDaw
3303 Katwe90 1 43.7 0 PipAfr
3304 Katwe90 1 47.8 0 PipAfr
3305 Katwe90 1 39.3 0 EugCap
3306 Katwe90 1 6.3 0 AcaNep
3307 Katwe90 1 7.6 0 AcaNep
3308 Katwe90 1 11.4 0 BliUni
3309 Katwe90 1 7.4 0 EugCap
3310 Katwe90 1 6.9 0 EugCap
3311 Katwe90 1 4.8 0 EugCap
3312 Katwe90 1 4.8 0 EugCap
3313 Katwe90 2 13.5 0 AcaNep
3314 Katwe90 2 6.4 0 CraScw
3315 Katwe90 2 11.6 0 EugCap
3316 Katwe90 2 7.9 0 ArtHet
3317 Katwe90 2 8.1 0 LovTri
3318 Katwe90 2 8.9 0 PipAfr
3319 Katwe90 2 14.6 0 TriMad
3320 Katwe90 3 30.5 0 SyzGui
3321 Katwe90 3 42.9 0 LovTri
3322 Katwe90 3 18.3 0 EugCap
3323 Katwe90 3 17.8 0 EugCap
3324 Katwe90 3 12.2 0 AntTox
3325 Katwe90 3 18.5 0 AntTox
3326 Katwe90 3 15.5 0 AntTox
3327 Katwe90 3 4.8 0 AcaNep
3328 Katwe90 3 4.1 0 AcaNep
3329 Katwe90 3 17 0 AntTox
3330 Katwe90 3 21.8 0 PipAfr
3331 Katwe90 3 4.1 0 PipAfr
3332 Katwe90 4 56.1 0 PipAfr
3333 Katwe90 4 4.1 0 PipAfr
3334 Katwe90 4 13.7 0 PipAfr
3335 Katwe90 4 22.9 0 PipAfr
3336 Katwe90 4 44.5 0 LovTri
3337 Katwe90 4 17.3 0 LovTri
3338 Katwe90 4 24.3 0 LovTri
3339 Katwe90 4 4.1 0 LovTri
3340 Katwe90 4 15.5 0 AcaNep
3341 Katwe90 4 4.1 0 AcaNep
3342 Katwe90 4 12.2 0 EugCap
3343 Katwe90 4 4.2 0 EugCap
3344 Katwe90 4 8.9 0 EugCap
3345 Katwe90 4 8.1 0 EugCap
3346 Katwe90 4 5.6 0 EugCap
3347 Katwe90 4 4.1 0 EugCap
3348 Katwe90 4 4.8 0 EugCap
3349 Katwe90 4 8.1 0 EugCap
3350 Katwe90 4 4.1 0 EugCap
3351 Katwe90 4 8.1 0 EugCap
3352 Katwe90 4 7.3 0 EugCap
3353 Katwe90 4 6.4 0 CelMil
3354 Katwe90 4 6.4 0 LovTri
3355 Katwe90 4 4.1 0 LovTri
3356 Katwe90 4 25.1 0 TriMad
3357 Katwe90 5 70 0 LovTri
3358 Katwe90 5 4.1 0 LovTri
3359 Katwe90 5 13.5 0 CelMil
3360 Katwe90 5 29.2 0 AntTox
3361 Katwe90 5 25.1 0 AntTox
3362 Katwe90 5 4.1 0 AntTox
3363 Katwe90 5 24.4 0 AntTox
3364 Katwe90 5 4.1 0 AntTox
3365 Katwe90 5 12.2 0 AntTox
3366 Katwe90 5 10.4 0 AntTox
3367 Katwe90 5 17.8 0 ArtHet
3368 Katwe90 5 11.4 0 EugCap
3369 Katwe90 5 4.1 0 EugCap
3370 Katwe90 5 6.4 0 LovTri
3371 Katwe90 5 4.1 0 LovTri
3372 Katwe90 6 18.5 0 EugCap
3373 Katwe90 6 4.1 0 EugCap
3374 Katwe90 6 15.2 0 AcaNep
3375 Katwe90 6 4.1 0 AcaNep
3376 Katwe90 6 5.5 0 EugCap
3377 Katwe90 6 5.5 0 LovTri
3378 Katwe90 6 9.6 0 LovTri
3379 Katwe90 6 10.9 0 LovTri
3380 Katwe90 7 8.9 0 BliUni
3381 Katwe90 7 19.1 0 EugCap
3382 Katwe90 7 8.9 0 EugCap
3383 Katwe90 7 15.7 0 EugCap
3384 Katwe90 7 13.7 0 EugCap
3385 Katwe90 7 18.3 0 PipAfr
3386 Katwe90 7 10.7 0 PipAfr
3387 Katwe90 7 24.6 0 CelMil
3388 Katwe90 7 14.7 0 AntTox
3389 Katwe90 7 4.1 0 AntTox
3390 Katwe90 7 4.5 0 AcaNep
3391 Katwe90 7 11.7 0 AcaNep
3392 Katwe90 7 6.4 0 AcaNep
3393 Katwe90 7 6.4 0 LovTri
3394 Katwe90 7 6.4 0 BliUni
3395 Katwe90 7 4.1 0 BliUni
3396 Katwe90 8 16.3 0 AntTox
3397 Katwe90 8 4.1 0 AntTox
3398 Katwe90 8 10.2 0 EugCap
3399 Katwe90 8 7.6 0 EugCap
3400 Katwe90 8 8.9 0 EugCap
3401 Katwe90 8 5.1 0 EugCap
3402 Katwe90 8 5.6 0 EugCap
3403 Katwe90 8 7.3 0 EugCap
3404 Katwe90 8 5.6 0 BliUni
3405 Katwe90 8 4.1 0 BliUni
3406 Katwe90 8 9.7 0 BelHyp
3407 Katwe90 8 6.4 0 PipAfr
3408 Katwe90 8 8.1 0 CelMil
3409 Katwe90 9 16.3 0 AntTox
3410 Katwe90 9 4.1 0 AntTox
3411 Katwe90 9 10.2 0 EugCap
3412 Katwe90 9 9.3 0 EugCap
3413 Katwe90 9 5.5 0 EugCap
3414 Katwe90 9 7.4 0 EugCap
3415 Katwe90 9 5.1 0 BliUni
3416 Katwe90 9 4.8 0 BliUni
3417 Katwe90 9 5.6 0 BelHyp
3418 Katwe90 9 10.6 0 BelHyp
3419 Katwe90 9 9.4 0 PipAfr
3420 Katwe90 9 8.9 0 PipAfr
3421 Katwe90 9 4.1 0 PipAfr
3422 Katwe90 9 8.1 0 CelMil
3423 Katwe90 10 14.5 0 AcaNep
3424 Katwe90 10 9.4 0 AcaNep
3425 Katwe90 10 15 0 AcaNep
3426 Katwe90 10 29.5 0 ManDaw
3427 Katwe90 10 11.9 0 OchAfz
3428 Katwe90 10 4.1 0 OchAfz
3429 Katwe90 10 9.7 0 CelMil
3430 Katwe90 10 5.1 0 CelMil
3431 Katwe90 10 7.6 0 CelMil
3432 Katwe90 10 11.6 0 AntTox
3433 Katwe90 10 10.4 0 LovTri
3434 Katwe90 10 4.1 0 LovTri
3435 Katwe90 10 11.4 0 LovTri
3436 Katwe90 10 8.1 0 AcaNep
3437 Katwe90 10 6.8 0 AcaNep
3438 Katwe90 10 5.6 0 AcaNep
3439 Katwe90 10 9.4 0 AcaNep
3440 Katwe90 10 7.3 0 AcaNep
3441 Katwe90 10 7.4 0 BliUni
3442 Katwe90 11 16.5 0 PipAfr
3443 Katwe90 11 4.1 0 PipAfr
3444 Katwe90 11 5.6 0 PipAfr
3445 Katwe90 11 4.1 0 PipAfr
3446 Katwe90 11 11.7 0 PipAfr
3447 Katwe90 11 4.8 0 PipAfr
3448 Katwe90 11 10.9 0 AcaNep
3449 Katwe90 11 14.6 0 TriMad
3450 Katwe90 12 8.9 0 AcaNep
3451 Katwe90 12 7.6 0 AcaNep
3452 Katwe90 12 9.6 0 VitFer
3453 Katwe90 12 4.1 0 VitFer
3454 Katwe90 12 9.4 0 AntTox
3455 Katwe90 13 14.5 0 PipAfr
3456 Katwe90 13 4.1 0 PipAfr
3457 Katwe90 13 12.9 0 PipAfr
3458 Katwe90 13 4.1 0 PipAfr
3459 Katwe90 13 4.1 0 PipAfr
3460 Katwe90 13 28.2 0 PipAfr
3461 Katwe90 13 13.5 0 AcaNep
3462 Katwe90 13 7.3 0 AcaNep
3463 Katwe90 13 18.5 0 AcaNep
3464 Katwe90 13 4.1 0 AcaNep
3465 Katwe90 13 73.7 0 PipAfr
3466 Katwe90 13 18.8 0 EugCap
3467 Katwe90 13 5.6 0 EugCap
3468 Katwe90 14 15.5 0 AcaNep
3469 Katwe90 14 12.2 0 AcaNep
3470 Katwe90 14 4.1 0 AcaNep
3471 Katwe90 14 21 0 AcaNep
3472 Katwe90 14 4.1 0 AcaNep
3473 Katwe90 14 18.4 0 XylSta
3474 Katwe90 14 8.9 0 XylSta
3475 Katwe90 14 7.4 0 AntTox
3476 Katwe90 14 10.2 0 AcaNep
3477 Katwe90 14 10.4 0 AcaNep
3478 Katwe90 14 8.1 0 AcaNep
3479 Katwe90 14 10.2 0 AcaNep
3480 Katwe90 14 7.6 0 AcaNep
3481 Katwe90 14 5.6 0 AcaNep
3482 Katwe90 14 9.4 0 AcaNep
3483 Katwe90 14 8.2 0 AcaNep
3484 Katwe90 14 11.6 0 AcaNep
3485 Katwe90 14 5.6 0 DovMac
3486 Katwe90 14 4 0 TriMad
3487 Katwe90 14 21 0 TriMad
3488 Katwe90 14 14.6 0 TriMad
3489 Katwe90 15 19.3 0 AcaNep
3490 Katwe90 15 14.5 0 AcaNep
3491 Katwe90 15 4.1 0 AcaNep
3492 Katwe90 15 20.3 0 AcaNep
3493 Katwe90 15 17 0 AcaNep
3494 Katwe90 15 10.2 0 EugCap
3495 Katwe90 15 8.1 0 EugCap
3496 Katwe90 15 7.4 0 XylSta
3497 Katwe90 15 5.6 0 XylSta
3498 Katwe90 15 6.4 0 XylSta
3499 Katwe90 15 9.4 0 XylSta
3500 Katwe90 15 6.4 0 BliUni
3501 Katwe90 15 4.1 0 BliUni
3502 Katwe90 15 10.9 0 AcaNep
3503 Katwe90 15 8.1 0 AcaNep
3504 Katwe90 15 11.7 0 AcaNep
3505 Katwe90 15 9.4 0 AcaNep
3506 Katwe90 15 7.4 0 AcaNep
3507 Katwe90 15 7.4 0 AcaNep
3508 Katwe90 15 9.7 0 TriMad
3509 Katwe90 16 12.2 0 PipAfr
3510 Katwe90 16 4.1 0 PipAfr
3511 Katwe90 16 44.5 0 PipAfr
3512 Katwe90 16 4.1 0 PipAfr
3513 Katwe90 16 16.3 0 PipAfr
3514 Katwe90 17 4.1 0 PipAfr
3515 Katwe90 17 77.7 0 PipAfr
3516 Katwe90 17 5.8 0 AntTox
3517 Katwe90 17 7.6 0 AntTox
3518 Katwe90 17 12.2 0 XylSta
3519 Katwe90 17 4 0 TriMad
3520 Katwe90 17 12.9 0 TriMad
3521 Katwe90 17 21 0 TriMad
3522 Katwe90 18 12.2 0 XylSta
3523 Katwe90 18 4.1 0 XylSta
3524 Katwe90 18 21.8 0 XylSta
3525 Katwe90 18 4.1 0 XylSta
3526 Katwe90 18 24.4 0 AcaNep
3527 Katwe90 18 14.4 0 AcaNep
3528 Katwe90 18 17.8 0 AcaNep
3529 Katwe90 18 4.1 0 AcaNep
3530 Katwe90 18 14.5 0 AcaNep
3531 Katwe90 18 15.2 0 AcaNep
3532 Katwe90 18 4.1 0 AcaNep
3533 Katwe90 18 12.2 0 AntTox
3534 Katwe90 18 4.1 0 AntTox
3535 Katwe90 18 5.1 0 AcaNep
3536 Katwe90 18 5.1 0 AcaNep
3537 Katwe90 18 6.4 0 AcaNep
3538 Katwe90 18 10.4 0 AcaNep
3539 Katwe90 18 7.4 0 AcaNep
3540 Katwe90 18 11.7 0 AcaNep
3541 Katwe90 18 5.7 0 LovTri
3542 Katwe90 18 4.1 0 LovTri
3543 Katwe90 19 78.5 0 PipAfr
3544 Katwe90 19 12.9 0 TriMad
3545 Katwe90 19 15.3 0 TriMad
3546 Katwe90 19 13.3 0 TriMad
3547 Katwe90 19 11.3 0 TriMad
3548 Katwe90 19 4 0 TriMad
3549 Katwe90 19 6.4 0 TriMad
3550 Katwe90 20 13 0 AntTox
3551 Katwe90 20 8.9 0 AlbZyg
3552 Katwe90 20 7.4 0 ClaAni
3553 Katwe90 20 4.1 0 ClaAni
3554 Katwe90 21 43 0 MaeEmi
3555 Katwe90 21 22.6 0 BliUni
3556 Katwe90 21 18.5 0 VanApi
3557 Katwe90 21 4.1 0 VanApi
3558 Katwe90 21 21.1 0 PitMan
3559 Katwe90 21 12.2 0 CelMil
3560 Katwe90 21 4.1 0 BliUni
3561 Katwe90 21 14.1 0 BliUni
3562 Katwe90 21 10.4 0 VanApi
3563 Katwe90 21 6.1 0 VanApi
3564 Katwe90 21 4.8 0 ChaAri
3565 Katwe90 21 4.1 0 ChaAri
3566 Katwe90 22 13 0 AntTox
3567 Katwe90 22 4.1 0 AntTox
3568 Katwe90 22 14.5 0 PipAfr
3569 Katwe90 22 17 0 PipAfr
3570 Katwe90 22 4.1 0 PipAfr
3571 Katwe90 22 7.6 0 EugCap
3572 Katwe90 22 11.4 0 EugCap
3573 Katwe90 22 6.1 0 EugCap
3574 Katwe90 22 5.5 0 CelMil
3575 Katwe90 22 8.1 0 AntTox
3576 Katwe90 22 4.8 0 PipAfr
3577 Katwe90 22 4.1 0 PipAfr
3578 Katwe90 22 5.6 0 AgoMic
3579 Katwe90 22 11.3 0 TriMad
3580 Katwe90 23 7.3 0 AgoMic
3581 Katwe90 23 4.1 0 AgoMic
3582 Katwe90 23 4 0 TriMad
3583 Katwe90 23 8.9 0 TriMad
3584 Katwe90 24 13.7 0 XylSta
3585 Katwe90 24 4.1 0 XylSta
3586 Katwe90 24 5.6 0 AntTox
3587 Katwe90 24 10.4 0 AniAlt
3588 Katwe90 24 4.1 0 AniAlt
3589 Katwe90 24 6.4 0 XylSta
3590 Katwe90 24 6.8 0 XylSta
3591 Katwe90 24 5.3 0 XylSta
3592 Katwe90 25 5.8 0 XylSta
3593 Katwe90 25 54.1 0 AntTox
3594 Katwe90 25 50.3 0 SapEll
3595 Katwe90 25 8.1 0 GarBuc
3596 Katwe90 25 8.1 0 TriPri
3597 Katwe90 25 5.6 0 ChaAri
3598 Katwe90 26 127 0 PipAfr
3599 Katwe90 26 14.5 0 EugCap
3600 Katwe90 26 4.1 0 EugCap
3601 Katwe90 26 13.7 0 EugCap
3602 Katwe90 26 17.8 0 EugCap
3603 Katwe90 26 19.3 0 EugCap
3604 Katwe90 26 18.5 0 EugCap
3605 Katwe90 26 16.3 0 PipAfr
3606 Katwe90 26 13.7 0 PipAfr
3607 Katwe90 26 4.1 0 PipAfr
3608 Katwe90 26 15.5 0 PipAfr
3609 Katwe90 26 4.1 0 PipAfr
3610 Katwe90 26 13.7 0 AcaNep
3611 Katwe90 26 4.1 0 AcaNep
3612 Katwe90 26 14.5 0 AcaNep
3613 Katwe90 26 6.4 0 EugCap
3614 Katwe90 26 5.9 0 EugCap
3615 Katwe90 26 4.1 0 EugCap
3616 Katwe90 26 93 0 EugCap
3617 Katwe90 26 7.6 0 AcaNep
3618 Katwe90 26 8.4 0 AcaNep
3619 Katwe90 27 15.5 0 AcaNep
3620 Katwe90 27 13 0 AcaNep
3621 Katwe90 28 12.2 0 AcaNep
3622 Katwe90 28 12.7 0 EugCap
3623 Katwe90 28 12.2 0 LovTri
3624 Katwe90 28 12.1 0 LovTri
3625 Katwe90 28 4.8 0 AcaNep
3626 Katwe90 28 10.2 0 AcaNep
3627 Katwe90 28 10.4 0 AcaNep
3628 Katwe90 28 10.2 0 AcaNep
3629 Katwe90 28 7.6 0 PipAfr
3630 Katwe90 28 5.6 0 PipAfr
3631 Katwe90 28 8.9 0 EugCap
3632 Katwe90 29 35.6 0 PipAfr
3633 Katwe90 29 61.4 0 VitFer
3634 Katwe90 29 71 0 CelMil
3635 Katwe90 29 4.1 0 CelMil
3636 Katwe90 29 22.6 0 EugCap
3637 Katwe90 29 22.6 0 EugCap
3638 Katwe90 29 9.6 0 CraScw
3639 Katwe90 29 8.1 0 AcaNep
3640 Katwe90 29 8.1 0 EugCap
3641 Katwe90 29 4.1 0 EugCap
3642 Katwe90 30 19.3 0 EugCap
3643 Katwe90 30 10.4 0 CelMil
3644 Katwe90 30 4.1 0 CelMil
3645 Katwe90 30 4.1 0 AcaNep
3646 Katwe90 30 4.9 0 AcaNep
3647 Katwe90 30 6.3 0 AcaNep
3648 Katwe90 31 45.2 0 PipAfr
3649 Katwe90 31 12.2 0 CelMil
3650 Katwe90 31 4.1 0 CelMil
3651 Katwe90 31 5.6 0 TriDre
3652 Katwe90 31 4.1 0 TriDre
3653 Katwe90 31 10.4 0 DicArb
3654 Katwe90 31 4.1 0 DicArb
3655 Katwe90 31 10.9 0 CelMil
3656 Katwe90 31 4 0 TriMad
3657 Katwe90 31 13.8 0 TriMad
3658 Katwe90 31 13.8 0 TriMad
3659 Katwe90 32 48.3 0 LovTri
3660 Katwe90 32 13.5 0 PipAfr
3661 Katwe90 32 14.5 0 AcaNep
3662 Katwe90 32 10.4 0 AcaNep
3663 Katwe90 32 15 0 LovTri
3664 Katwe90 32 12.4 0 AntTox
3665 Katwe90 32 17 0 AntTox
3666 Katwe90 32 41.5 0 AntTox
3667 Katwe90 32 4.1 0 AntTox
3668 Katwe90 32 10.4 0 AcaNep
3669 Katwe90 32 10.4 0 AntTox
3670 Katwe90 33 17 0 XylSta
3671 Katwe90 33 4.1 0 XylSta
3672 Katwe90 33 12.2 0 PipAfr
3673 Katwe90 33 12.2 0 PipAfr
3674 Katwe90 33 4.1 0 PipAfr
3675 Katwe90 33 5.6 0 OchAfz
3676 Katwe90 33 8.1 0 EugCap
3677 Katwe90 33 8.1 0 EugCap
3678 Katwe90 33 6.8 0 XylSta
3679 Katwe90 33 6.8 0 OchAfz
3680 Katwe90 33 5.6 0 LovTri
3681 Katwe90 33 4.1 0 LovTri
3682 Katwe90 33 4 0 TriMad
3683 Katwe90 33 6.4 0 TriMad
3684 Katwe90 34 24.4 0 EugCap
3685 Katwe90 34 21.8 0 EugCap
3686 Katwe90 34 4.1 0 EugCap
3687 Katwe90 34 8.9 0 AntTox
3688 Katwe90 34 5.4 0 AntTox
3689 Katwe90 34 8.9 0 XylSta
3690 Katwe90 34 5.3 0 XylSta
3691 Katwe90 34 6.4 0 AcaNep
3692 Katwe90 34 45 0 AcaNep
3693 Katwe90 34 10.2 0 AcaNep
3694 Katwe90 34 6.4 0 EugCap
3695 Katwe90 34 7.9 0 LovTri
3696 Katwe90 34 9.4 0 PipAfr
3697 Katwe90 34 6.6 0 PipAfr
3698 Katwe90 34 22.6 0 TriMad
3699 Katwe90 35 12.4 0 PipAfr
3700 Katwe90 35 21.3 0 PipAfr
3701 Katwe90 35 40 0 PipAfr
3702 Katwe90 35 13.5 0 PipAfr
3703 Katwe90 35 5.1 0 PipAfr
3704 Katwe90 35 6.1 0 PipAfr
3705 Katwe90 35 6.4 0 OchAfz
3706 Katwe90 35 4 0 TriMad
3707 Katwe90 35 13.7 0 TriMad
3708 Katwe90 35 12.9 0 TriMad
3709 Katwe90 35 5.7 0 TriMad
3710 Katwe90 35 6.4 0 TriMad
3711 Katwe90 35 9.7 0 TriMad
3712 Katwe90 36 48.8 0 LovTri
3713 Katwe90 36 4.1 0 LovTri
3714 Katwe90 36 78 0 CelMil
3715 Katwe90 36 12.2 0 PipAfr
3716 Katwe90 36 7.4 0 PipAfr
3717 Katwe90 36 8.9 0 PipAfr
3718 Katwe90 36 8.9 0 PipAfr
3719 Katwe90 36 12.2 0 PipAfr
3720 Katwe90 36 8.9 0 MaeEmi
3721 Katwe90 36 64.7 0 TriMad
3722 Katwe90 36 8.5 0 TriMad
3723 Katwe90 36 7.2 0 TriMad
3724 Katwe90 37 50 0 AntTox
3725 Katwe90 37 21.8 0 PipAfr
3726 Katwe90 37 19.3 0 PipAfr
3727 Katwe90 37 21.8 0 PipAfr
3728 Katwe90 37 6.4 0 AcaNep
3729 Katwe90 37 183 0 AcaNep
3730 Katwe90 37 8.1 0 AcaNep
3731 Katwe90 37 7.6 0 DicArb
3732 Katwe90 37 6.4 0 DicArb
3733 Katwe90 37 39.6 0 TriMad
3734 Katwe90 37 16.2 0 TriMad
3735 Katwe90 38 47.8 0 VanApi
3736 Katwe90 38 4.1 0 VanApi
3737 Katwe90 38 37.1 0 VanApi
3738 Katwe90 38 59.9 0 DicArb
3739 Katwe90 38 17.8 0 EugCap
3740 Katwe90 38 4.1 0 EugCap
3741 Katwe90 38 11.4 0 PipAfr
3742 Katwe90 38 5.6 0 DicArb
3743 Katwe90 38 7.4 0 LovTri
3744 Katwe90 38 5.1 0 LovTri
3745 Katwe90 38 6.9 0 LovTri
3746 Katwe90 39 63 0 ErySua
3747 Katwe90 39 17.8 0 BriMic
3748 Katwe90 39 17.8 0 MacPyn
3749 Katwe90 39 12.2 0 EugCap
3750 Katwe90 39 4.1 0 EugCap
3751 Katwe90 39 15.5 0 PipAfr
3752 Katwe90 39 6.4 0 XylSta
3753 Katwe90 39 7.4 0 MacPyn
3754 Katwe90 39 5.3 0 MacPyn
3755 Katwe90 39 7.9 0 MacPyn
3756 Katwe90 39 55.9 0 LovTri
3757 Katwe90 39 4 0 TriMad
3758 Katwe90 39 12.1 0 TriMad
3759 Katwe90 39 8 0 TriMad
3760 Katwe90 39 4 0 TriMad
3761 Katwe90 40 75.2 0 FunEla
3762 Katwe90 40 88.9 0 SapEll
3763 Katwe90 40 54.2 0 TriMad
3764 Katwe90 41 27.4 0 PipAfr
3765 Katwe90 41 17.8 0 PipAfr
3766 Katwe90 41 14.2 0 PipAfr
3767 Katwe90 41 20.3 0 TreOri
3768 Katwe90 41 13.5 0 TreOri
3769 Katwe90 41 15.5 0 MaeEmi
3770 Katwe90 41 18.5 0 HalMad
3771 Katwe90 41 15.7 0 HalMad
3772 Katwe90 41 7.6 0 LovTri
3773 Katwe90 41 7.6 0 LovTri
3774 Katwe90 41 4.1 0 LovTri
3775 Katwe90 41 5.6 0 LovTri
3776 Katwe90 41 4.8 0 AntTox
3777 Katwe90 41 4.1 0 AntTox
3778 Katwe90 41 9.4 0 SapEll
3779 Katwe90 41 60.7 0 SapEll
3780 Katwe90 41 11.7 0 PipAfr
3781 Katwe90 41 10.4 0 PipAfr
3782 Katwe90 41 6.9 0 TriMad
3783 Katwe90 41 7.3 0 TriMad
3784 Katwe90 42 73.7 0 MaeEmi
3785 Katwe90 42 16.3 0 AntTox
3786 Katwe90 42 29.1 0 AntTox
3787 Katwe90 42 9.7 0 TreOri
3788 Katwe90 42 4.1 0 TreOri
3789 Katwe90 42 6.9 0 FunEla
3790 Katwe90 42 10.4 0 FunEla
3791 Katwe90 42 7.4 0 FunEla
3792 Katwe90 42 8.1 0 FunEla
3793 Katwe90 42 11.4 0 FunEla
3794 Nzuki90 1 42.2 0 AntTox
3795 Nzuki90 1 68.1 0 MusCer
3796 Nzuki90 1 58.2 0 ParFil
3797 Nzuki90 1 19.3 0 TetDid
3798 Nzuki90 1 23.4 0 TetDid
3799 Nzuki90 1 8.4 0 BliUni
3800 Nzuki90 1 11.4 0 TecNob
3801 Nzuki90 1 6.4 0 CofCan
3802 Nzuki90 1 11.4 0 MacPyn
3803 Nzuki90 1 8.9 0 AlbZyg
3804 Nzuki90 1 5.3 0 BerAby
3805 Nzuki90 1 8.1 0 PitMan
3806 Nzuki90 1 4.8 0 TriMad
3807 Nzuki90 1 7.2 0 TriMad
3808 Nzuki90 2 26.4 0 MacPyn
3809 Nzuki90 2 21.3 0 PycAng
3810 Nzuki90 2 14.5 0 TetDid
3811 Nzuki90 2 16.5 0 PseMic
3812 Nzuki90 2 10.9 0 TecNob
3813 Nzuki90 2 8.9 0 TriDre
3814 Nzuki90 2 6.4 0 BliUni
3815 Nzuki90 2 11.4 0 EryExe
3816 Nzuki90 2 8.1 0 AniAlt
3817 Nzuki90 2 5.8 0 ChaAri
3818 Nzuki90 2 6.4 0 PseMic
3819 Nzuki90 2 6.4 0 PseMic
3820 Nzuki90 2 5.1 0 PseMic
3821 Nzuki90 2 6.4 0 MarDis
3822 Nzuki90 2 17.3 0 TetDid
3823 Nzuki90 2 6.5 0 TriMad
3824 Nzuki90 3 38.1 0 MusCer
3825 Nzuki90 3 4.8 0 PseMic
3826 Nzuki90 3 8.1 0 MarDis
3827 Nzuki90 3 8.9 0 BliUni
3828 Nzuki90 3 8.1 0 BliUni
3829 Nzuki90 3 8.9 0 BliUni
3830 Nzuki90 3 33.8 0 TetDid
3831 Nzuki90 3 152 0 MusCer
3832 Nzuki90 3 6.4 0 PitMan
3833 Nzuki90 3 10.2 0 TriDre
3834 Nzuki90 3 10.2 0 TriDre
3835 Nzuki90 3 7.6 0 TriDre
3836 Nzuki90 3 8.1 0 TecNob
3837 Nzuki90 3 8.1 0 TecNob
3838 Nzuki90 3 8.1 0 PseMic
3839 Nzuki90 3 6.4 0 FicMuc
3840 Nzuki90 4 60 0 AniAlt
3841 Nzuki90 4 11.7 0 TriDre
3842 Nzuki90 4 6.4 0 AniAlt
3843 Nzuki90 4 6.4 0 ChaAri
3844 Nzuki90 4 6.4 0 TecNob
3845 Nzuki90 5 31.4 0 TecNob
3846 Nzuki90 5 5.6 0 TriPri
3847 Nzuki90 5 7.4 0 TriPri
3848 Nzuki90 5 7.4 0 TriPri
3849 Nzuki90 5 4.3 0 TecNob
3850 Nzuki90 5 6.4 0 TecNob
3851 Nzuki90 5 4.8 0 AniAlt
3852 Nzuki90 5 6.9 0 BliUni
3853 Nzuki90 5 5.6 0 BliWel
3854 Nzuki90 6 42.4 0 TecNob
3855 Nzuki90 6 30 0 TecNob
3856 Nzuki90 6 13 0 TriPri
3857 Nzuki90 6 9.4 0 PseMic
3858 Nzuki90 6 7.3 0 TriPri
3859 Nzuki90 6 9.7 0 AcaNep
3860 Nzuki90 6 4.8 0 ChaAri
3861 Nzuki90 6 11.7 0 BliUni
3862 Nzuki90 6 6.1 0 PycAng
3863 Nzuki90 6 5.7 0 TriMad
3864 Nzuki90 7 39.6 0 PycAng
3865 Nzuki90 7 8.4 0 AcaNep
3866 Nzuki90 7 8.4 0 TriPri
3867 Nzuki90 7 5.6 0 TriPri
3868 Nzuki90 7 6.4 0 TriPri
3869 Nzuki90 7 35.6 0 MusCer
3870 Nzuki90 7 4.1 0 MusCer
3871 Nzuki90 7 8.4 0 BliUni
3872 Nzuki90 7 5.6 0 TecNob
3873 Nzuki90 7 6.4 0 TecNob
3874 Nzuki90 7 7.3 0 PseMic
3875 Nzuki90 7 6.4 0 ChaAri
3876 Nzuki90 8 32.3 0 MusCer
3877 Nzuki90 8 4.1 0 MusCer
3878 Nzuki90 8 45.2 0 PseMic
3879 Nzuki90 8 9.7 0 MusCer
3880 Nzuki90 8 9.7 0 MusCer
3881 Nzuki90 9 42.9 0 MaeEmi
3882 Nzuki90 9 4.1 0 MaeEmi
3883 Nzuki90 9 27.4 0 SapEll
3884 Nzuki90 9 13.7 0 PseMic
3885 Nzuki90 9 17 0 PitMan
3886 Nzuki90 9 8.1 0 TetDid
3887 Nzuki90 9 7.4 0 TecNob
3888 Nzuki90 9 8.9 0 TetDid
3889 Nzuki90 9 17 0 TetDid
3890 Nzuki90 10 70.4 0 ManBut
3891 Nzuki90 10 4.1 0 ManBut
3892 Nzuki90 10 13 0 AlcCor
3893 Nzuki90 10 16.3 0 AntTox
3894 Nzuki90 10 29.7 0 TriPri
